{'stopnum':1, 'lat':46.71809, 'long':-117.17739, 'stopID':'99163Lincoln Middle School', 'stopname':'Lincoln Middle School', 'pathcounter':0},
{'stopnum':7, 'lat':46.72314, 'long':-117.16516, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72322, 'long':-117.16501, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72326, 'long':-117.16488, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72327, 'long':-117.16481, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72316, 'long':-117.16478, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72275, 'long':-117.16465, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72254, 'long':-117.16453, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72225, 'long':-117.1643, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72191, 'long':-117.16389, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72177, 'long':-117.16365, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72164, 'long':-117.16339, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72154, 'long':-117.16312, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72145, 'long':-117.16275, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72136, 'long':-117.16215, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72137, 'long':-117.1616, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72159, 'long':-117.15943, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72164, 'long':-117.15872, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72169, 'long':-117.15743, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72173, 'long':-117.1564, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72176, 'long':-117.15544, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72191, 'long':-117.15545, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72205, 'long':-117.15547, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72213, 'long':-117.15551, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72219, 'long':-117.15557, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72226, 'long':-117.15568, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72276, 'long':-117.15718, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72285, 'long':-117.15746, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72291, 'long':-117.15774, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72292, 'long':-117.15917, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.7229, 'long':-117.15999, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72287, 'long':-117.16024, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72277, 'long':-117.16057, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.7227, 'long':-117.1609, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72269, 'long':-117.16107, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72271, 'long':-117.16184, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72272, 'long':-117.16234, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.7227, 'long':-117.16279, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72274, 'long':-117.16302, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72283, 'long':-117.16318, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72293, 'long':-117.16328, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72301, 'long':-117.16333, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72317, 'long':-117.16335, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':7, 'lat':46.72344, 'long':-117.16333, 'stopID':'99163Bishop at Sunset Mart', 'stopname':'Bishop at Sunset Mart', 'pathcounter':0},
{'stopnum':8, 'lat':46.72344, 'long':-117.16333, 'stopID':'99163Forest Way & Chinook Drive', 'stopname':'Forest Way & Chinook Drive', 'pathcounter':0},
{'stopnum':8, 'lat':46.72387, 'long':-117.16328, 'stopID':'99163Forest Way & Chinook Drive', 'stopname':'Forest Way & Chinook Drive', 'pathcounter':0},
{'stopnum':8, 'lat':46.72391, 'long':-117.16325, 'stopID':'99163Forest Way & Chinook Drive', 'stopname':'Forest Way & Chinook Drive', 'pathcounter':0},
{'stopnum':8, 'lat':46.72397, 'long':-117.16315, 'stopID':'99163Forest Way & Chinook Drive', 'stopname':'Forest Way & Chinook Drive', 'pathcounter':0},
{'stopnum':8, 'lat':46.724, 'long':-117.16306, 'stopID':'99163Forest Way & Chinook Drive', 'stopname':'Forest Way & Chinook Drive', 'pathcounter':0},
{'stopnum':8, 'lat':46.72397, 'long':-117.16232, 'stopID':'99163Forest Way & Chinook Drive', 'stopname':'Forest Way & Chinook Drive', 'pathcounter':0},
{'stopnum':8, 'lat':46.724, 'long':-117.16217, 'stopID':'99163Forest Way & Chinook Drive', 'stopname':'Forest Way & Chinook Drive', 'pathcounter':0},
{'stopnum':8, 'lat':46.72411, 'long':-117.16207, 'stopID':'99163Forest Way & Chinook Drive', 'stopname':'Forest Way & Chinook Drive', 'pathcounter':0},
{'stopnum':8, 'lat':46.72437, 'long':-117.16205, 'stopID':'99163Forest Way & Chinook Drive', 'stopname':'Forest Way & Chinook Drive', 'pathcounter':0},
{'stopnum':8, 'lat':46.72508, 'long':-117.16199, 'stopID':'99163Forest Way & Chinook Drive', 'stopname':'Forest Way & Chinook Drive', 'pathcounter':0},
{'stopnum':8, 'lat':46.72511, 'long':-117.16198, 'stopID':'99163Forest Way & Chinook Drive', 'stopname':'Forest Way & Chinook Drive', 'pathcounter':0},
{'stopnum':8, 'lat':46.72514, 'long':-117.16194, 'stopID':'99163Forest Way & Chinook Drive', 'stopname':'Forest Way & Chinook Drive', 'pathcounter':0},
{'stopnum':8, 'lat':46.72516, 'long':-117.16179, 'stopID':'99163Forest Way & Chinook Drive', 'stopname':'Forest Way & Chinook Drive', 'pathcounter':0},
{'stopnum':8, 'lat':46.72511, 'long':-117.16067, 'stopID':'99163Forest Way & Chinook Drive', 'stopname':'Forest Way & Chinook Drive', 'pathcounter':0},
{'stopnum':8, 'lat':46.72512, 'long':-117.16059, 'stopID':'99163Forest Way & Chinook Drive', 'stopname':'Forest Way & Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72512, 'long':-117.16059, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72513, 'long':-117.16051, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.7252, 'long':-117.16041, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72528, 'long':-117.16035, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72539, 'long':-117.16031, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72551, 'long':-117.16029, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72641, 'long':-117.16022, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72642, 'long':-117.15823, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72643, 'long':-117.1568, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72646, 'long':-117.15651, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72653, 'long':-117.15622, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72663, 'long':-117.15597, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72675, 'long':-117.15578, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72704, 'long':-117.15546, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72738, 'long':-117.15513, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72753, 'long':-117.15492, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72764, 'long':-117.1547, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72773, 'long':-117.15442, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72789, 'long':-117.15376, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.728, 'long':-117.15335, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72814, 'long':-117.1529, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72821, 'long':-117.15279, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72834, 'long':-117.15261, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72847, 'long':-117.1525, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72859, 'long':-117.15244, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72873, 'long':-117.1524, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72913, 'long':-117.15237, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72966, 'long':-117.15233, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':9, 'lat':46.72968, 'long':-117.15276, 'stopID':'99163Forest Way & North Chinook Drive', 'stopname':'Forest Way & North Chinook Drive', 'pathcounter':0},
{'stopnum':10, 'lat':46.72968, 'long':-117.15276, 'stopID':'99163Olympia & Grimes', 'stopname':'Olympia & Grimes', 'pathcounter':0},
{'stopnum':10, 'lat':46.72982, 'long':-117.15536, 'stopID':'99163Olympia & Grimes', 'stopname':'Olympia & Grimes', 'pathcounter':0},
{'stopnum':10, 'lat':46.72989, 'long':-117.15735, 'stopID':'99163Olympia & Grimes', 'stopname':'Olympia & Grimes', 'pathcounter':0},
{'stopnum':10, 'lat':46.72997, 'long':-117.15895, 'stopID':'99163Olympia & Grimes', 'stopname':'Olympia & Grimes', 'pathcounter':0},
{'stopnum':10, 'lat':46.73001, 'long':-117.15921, 'stopID':'99163Olympia & Grimes', 'stopname':'Olympia & Grimes', 'pathcounter':0},
{'stopnum':10, 'lat':46.73004, 'long':-117.15934, 'stopID':'99163Olympia & Grimes', 'stopname':'Olympia & Grimes', 'pathcounter':0},
{'stopnum':10, 'lat':46.7301, 'long':-117.15948, 'stopID':'99163Olympia & Grimes', 'stopname':'Olympia & Grimes', 'pathcounter':0},
{'stopnum':10, 'lat':46.73018, 'long':-117.15948, 'stopID':'99163Olympia & Grimes', 'stopname':'Olympia & Grimes', 'pathcounter':0},
{'stopnum':10, 'lat':46.73049, 'long':-117.15928, 'stopID':'99163Olympia & Grimes', 'stopname':'Olympia & Grimes', 'pathcounter':0},
{'stopnum':10, 'lat':46.73052, 'long':-117.15927, 'stopID':'99163Olympia & Grimes', 'stopname':'Olympia & Grimes', 'pathcounter':0},
{'stopnum':10, 'lat':46.7309, 'long':-117.15907, 'stopID':'99163Olympia & Grimes', 'stopname':'Olympia & Grimes', 'pathcounter':0},
